ping_id,unit_id,date_cst2,lat,long
12234207,737380792,8/24/16 7:45 AM,32.03517181,-103.6789919
12234495,737380792,8/24/16 7:48 AM,32.03517181,-103.6789919
12235041,737380792,8/24/16 7:53 AM,32.03431887,-103.6700802
12235428,737380792,8/24/16 7:56 AM,32.03431887,-103.6700802
12235767,737380792,8/24/16 7:59 AM,32.03431887,-103.6700802
12236122,737380792,8/24/16 8:02 AM,32.03431887,-103.6700802
12236358,737380792,8/24/16 8:04 AM,32.03431887,-103.6700802
12236703,737380792,8/24/16 8:06 AM,32.03431887,-103.6700802
12237080,737380792,8/24/16 8:09 AM,32.03431887,-103.6700802
12237368,737380792,8/24/16 8:11 AM,32.03431887,-103.6700802
12237726,737380792,8/24/16 8:14 AM,32.03431887,-103.6700802
12238119,737380792,8/24/16 8:17 AM,32.03431887,-103.6700802
12238562,737380792,8/24/16 8:20 AM,32.03480569,-103.6649894
12238960,737380792,8/24/16 8:23 AM,32.03508598,-103.6618834
12239062,737380792,8/24/16 8:24 AM,32.03508598,-103.6618834
12239308,737380792,8/24/16 8:25 AM,32.03508598,-103.6618834
12239766,737380792,8/24/16 8:28 AM,32.03476948,-103.6648338
12240163,737380792,8/24/16 8:31 AM,32.03463671,-103.6699689
12240625,737380792,8/24/16 8:34 AM,32.03463671,-103.6699689
12240982,737380792,8/24/16 8:37 AM,32.03463671,-103.6699689
12241431,737380792,8/24/16 8:40 AM,32.03732831,-103.6832941
12241901,737380792,8/24/16 8:43 AM,32.04666105,-103.6871029
12242359,737380792,8/24/16 8:46 AM,32.05063072,-103.6832727
12242588,737380792,8/24/16 8:47 AM,32.05062536,-103.6835838
12243014,737380792,8/24/16 8:50 AM,32.05062536,-103.6835838
12243396,737380792,8/24/16 8:53 AM,32.05062536,-103.6835838
12243823,737380792,8/24/16 8:56 AM,32.05062536,-103.6835838
12244244,737380792,8/24/16 8:59 AM,32.05062536,-103.6835838
12244512,737380792,8/24/16 9:02 AM,32.05062536,-103.6835838
12244926,737380792,8/24/16 9:05 AM,32.05116716,-103.6896671
12245228,737380792,8/24/16 9:07 AM,32.05092174,-103.6896885
12245664,737380792,8/24/16 9:10 AM,32.05092174,-103.6896885
12246118,737380792,8/24/16 9:13 AM,32.05092174,-103.6896885
12246554,737380792,8/24/16 9:16 AM,32.05092174,-103.6896885
12246961,737380792,8/24/16 9:19 AM,32.05092174,-103.6896885
12247405,737380792,8/24/16 9:22 AM,32.05092174,-103.6896885
12247850,737380792,8/24/16 9:25 AM,32.05092174,-103.6896885
12248283,737380792,8/24/16 9:28 AM,32.05092174,-103.6896885
12248708,737380792,8/24/16 9:31 AM,32.05092174,-103.6896885
12249208,737380792,8/24/16 9:34 AM,32.05092174,-103.6896885
12249645,737380792,8/24/16 9:37 AM,32.05092174,-103.6896885
12250091,737380792,8/24/16 9:40 AM,32.05092174,-103.6896885
12250497,737380792,8/24/16 9:43 AM,32.05092174,-103.6896885
12250933,737380792,8/24/16 9:46 AM,32.05092174,-103.6896885
12251317,737380792,8/24/16 9:49 AM,32.05092174,-103.6896885
12251727,737380792,8/24/16 9:52 AM,32.05092174,-103.6896885
12252079,737380792,8/24/16 9:54 AM,32.05092174,-103.6896885
12252352,737380792,8/24/16 9:57 AM,32.05092174,-103.6896885
12252512,737380792,8/24/16 9:58 AM,32.05092174,-103.6896885
12252818,737380792,8/24/16 10:00 AM,32.05092174,-103.6896885
12252918,737380792,8/24/16 10:01 AM,32.05092174,-103.6896885
12253250,737380792,8/24/16 10:03 AM,32.05092174,-103.6896885
12253698,737380792,8/24/16 10:06 AM,32.05092174,-103.6896885
12254083,737380792,8/24/16 10:09 AM,32.05092174,-103.6896885
12255324,737380792,8/24/16 10:18 AM,32.05143673,-103.6897998
12255776,737380792,8/24/16 10:21 AM,32.05143673,-103.6897998
12256195,737380792,8/24/16 10:24 AM,32.05143673,-103.6897998
12256566,737380792,8/24/16 10:27 AM,32.05143673,-103.6897998
12256724,737380792,8/24/16 10:28 AM,32.05143673,-103.6897998
12259030,737380792,8/24/16 10:42 AM,32.05126909,-103.6894726
12259495,737380792,8/24/16 10:45 AM,32.05126909,-103.6894726
12259969,737380792,8/24/16 10:48 AM,32.05126909,-103.6894726
12260414,737380792,8/24/16 10:51 AM,32.05126909,-103.6894726
12260816,737380792,8/24/16 10:54 AM,32.05126909,-103.6894726
12261277,737380792,8/24/16 10:57 AM,32.05126909,-103.6894726
12261741,737380792,8/24/16 11:00 AM,32.05126909,-103.6894726
12261956,737380792,8/24/16 11:02 AM,32.05126909,-103.6894726
12262303,737380792,8/24/16 11:04 AM,32.05126909,-103.6894726
12262773,737380792,8/24/16 11:07 AM,32.05126909,-103.6894726
12263183,737380792,8/24/16 11:10 AM,32.05126909,-103.6894726
12263655,737380792,8/24/16 11:13 AM,32.05126909,-103.6894726
12264079,737380792,8/24/16 11:16 AM,32.05126909,-103.6894726
12264450,737380792,8/24/16 11:19 AM,32.05126909,-103.6894726
12264879,737380792,8/24/16 11:22 AM,32.05126909,-103.6894726
12265281,737380792,8/24/16 11:25 AM,32.05126909,-103.6894726
12265690,737380792,8/24/16 11:28 AM,32.05126909,-103.6894726
12266086,737380792,8/24/16 11:31 AM,32.05126909,-103.6894726
12266543,737380792,8/24/16 11:34 AM,32.05126909,-103.6894726
12266984,737380792,8/24/16 11:37 AM,32.05126909,-103.6894726
12267443,737380792,8/24/16 11:40 AM,32.05126909,-103.6894726
12267892,737380792,8/24/16 11:43 AM,32.05126909,-103.6894726
12268367,737380792,8/24/16 11:46 AM,32.05126909,-103.6894726
12268854,737380792,8/24/16 11:49 AM,32.05126909,-103.6894726
12269385,737380792,8/24/16 11:52 AM,32.05126909,-103.6894726
12269907,737380792,8/24/16 11:55 AM,32.05126909,-103.6894726
12270403,737380792,8/24/16 11:58 AM,32.05126909,-103.6894726
12270932,737380792,8/24/16 12:01 PM,32.05126909,-103.6894726
12271390,737380792,8/24/16 12:04 PM,32.05126909,-103.6894726
12271818,737380792,8/24/16 12:07 PM,32.05126909,-103.6894726
12272251,737380792,8/24/16 12:10 PM,32.05126909,-103.6894726
12272636,737380792,8/24/16 12:13 PM,32.05126909,-103.6894726
12273008,737380792,8/24/16 12:16 PM,32.05126909,-103.6894726
12273426,737380792,8/24/16 12:19 PM,32.05126909,-103.6894726
12273583,737380792,8/24/16 12:20 PM,32.05126909,-103.6894726
12273717,737380792,8/24/16 12:21 PM,32.05126909,-103.6894726
12274173,737380792,8/24/16 12:24 PM,32.05126909,-103.6894726
12274473,737380792,8/24/16 12:26 PM,32.05126909,-103.6894726
12274507,737380792,8/24/16 12:27 PM,32.05126909,-103.6894726
12274754,737380792,8/24/16 12:28 PM,32.05126909,-103.6894726
12275061,737380792,8/24/16 12:30 PM,32.05126909,-103.6894726
12275487,737380792,8/24/16 12:33 PM,32.05126909,-103.6894726
12275927,737380792,8/24/16 12:36 PM,32.05126909,-103.6894726
12276353,737380792,8/24/16 12:39 PM,32.05126909,-103.6894726
12276788,737380792,8/24/16 12:42 PM,32.05126909,-103.6894726
12277236,737380792,8/24/16 12:45 PM,32.05126909,-103.6894726
12277648,737380792,8/24/16 12:48 PM,32.05126909,-103.6894726
12278024,737380792,8/24/16 12:51 PM,32.05126909,-103.6894726
12278396,737380792,8/24/16 12:54 PM,32.05126909,-103.6894726
12278781,737380792,8/24/16 12:57 PM,32.05126909,-103.6894726
12278885,737380792,8/24/16 12:58 PM,32.05126909,-103.6894726
12279398,737380792,8/24/16 1:01 PM,32.05126909,-103.6894726
12279520,737380792,8/24/16 1:03 PM,32.05126909,-103.6894726
12279913,737380792,8/24/16 1:06 PM,32.05126909,-103.6894726
12280309,737380792,8/24/16 1:09 PM,32.05126909,-103.6894726
12280619,737380792,8/24/16 1:11 PM,32.05126909,-103.6894726
12281001,737380792,8/24/16 1:14 PM,32.05126909,-103.6894726
12281296,737380792,8/24/16 1:17 PM,32.05126909,-103.6894726
12281674,737380792,8/24/16 1:20 PM,32.05126909,-103.6894726
12282046,737380792,8/24/16 1:23 PM,32.06499663,-103.6769199
12282406,737380792,8/24/16 1:26 PM,32.0649336,-103.6895745
12282782,737380792,8/24/16 1:29 PM,32.06483034,-103.7044889
12283089,737380792,8/24/16 1:32 PM,32.07154122,-103.7060393
12283442,737380792,8/24/16 1:35 PM,32.08436889,-103.7063061
12283776,737380792,8/24/16 1:38 PM,32.08796707,-103.7060634
12284114,737380792,8/24/16 1:41 PM,32.08852766,-103.7095087
12284440,737380792,8/24/16 1:44 PM,32.08019403,-103.720597
12284817,737380792,8/24/16 1:47 PM,32.08080021,-103.7255054
12285012,737380792,8/24/16 1:48 PM,32.08080021,-103.7255054
12285275,737380792,8/24/16 1:51 PM,32.08080021,-103.7255054
12285596,737380792,8/24/16 1:54 PM,32.08080021,-103.7255054
12285912,737380792,8/24/16 1:57 PM,32.08080021,-103.7255054
12286304,737380792,8/24/16 2:00 PM,32.08080021,-103.7255054
12286641,737380792,8/24/16 2:03 PM,32.08080021,-103.7255054
12286963,737380792,8/24/16 2:06 PM,32.08080021,-103.7255054
12287284,737380792,8/24/16 2:09 PM,32.08080021,-103.7255054
12287643,737380792,8/24/16 2:12 PM,32.08080021,-103.7255054
12287970,737380792,8/24/16 2:15 PM,32.08080021,-103.7255054
12288316,737380792,8/24/16 2:18 PM,32.08080021,-103.7255054
12288646,737380792,8/24/16 2:21 PM,32.08080021,-103.7255054
12288927,737380792,8/24/16 2:24 PM,32.08080021,-103.7255054
12289218,737380792,8/24/16 2:27 PM,32.08080021,-103.7255054
12289537,737380792,8/24/16 2:30 PM,32.08080021,-103.7255054
12289793,737380792,8/24/16 2:33 PM,32.08080021,-103.7255054
12290071,737380792,8/24/16 2:36 PM,32.08080021,-103.7255054
12290242,737380792,8/24/16 2:38 PM,32.08080021,-103.7255054
12290574,737380792,8/24/16 2:41 PM,32.08080021,-103.7255054
12290849,737380792,8/24/16 2:44 PM,32.08080021,-103.7255054
12291130,737380792,8/24/16 2:47 PM,32.08080021,-103.7255054
12291844,737380792,8/24/16 2:55 PM,32.08103088,-103.7251943
12292034,737380792,8/24/16 2:58 PM,32.08103088,-103.7251943
12292338,737380792,8/24/16 3:01 PM,32.08103088,-103.7251943
12292839,737380792,8/24/16 3:06 PM,32.07976085,-103.7385141
12293036,737380792,8/24/16 3:08 PM,32.07976085,-103.7385141
12293322,737380792,8/24/16 3:11 PM,32.07976085,-103.7385141
12293616,737380792,8/24/16 3:14 PM,32.07976085,-103.7385141
12293934,737380792,8/24/16 3:17 PM,32.07976085,-103.7385141
12294272,737380792,8/24/16 3:20 PM,32.07976085,-103.7385141
12294572,737380792,8/24/16 3:23 PM,32.07976085,-103.7385141
12294840,737380792,8/24/16 3:26 PM,32.07976085,-103.7385141
12295121,737380792,8/24/16 3:29 PM,32.07976085,-103.7385141
12295404,737380792,8/24/16 3:32 PM,32.07976085,-103.7385141
12295686,737380792,8/24/16 3:35 PM,32.07976085,-103.7385141
12295986,737380792,8/24/16 3:38 PM,32.07976085,-103.7385141
12296285,737380792,8/24/16 3:41 PM,32.07976085,-103.7385141
12296566,737380792,8/24/16 3:44 PM,32.07976085,-103.7385141
12296805,737380792,8/24/16 3:47 PM,32.07976085,-103.7385141
12297034,737380792,8/24/16 3:50 PM,32.07976085,-103.7385141
12297285,737380792,8/24/16 3:53 PM,32.07976085,-103.7385141
12297504,737380792,8/24/16 3:55 PM,32.07976085,-103.7385141
12297536,737380792,8/24/16 3:56 PM,32.07976085,-103.7385141
12297796,737380792,8/24/16 3:59 PM,32.08888573,-103.7188334
12298028,737380792,8/24/16 4:01 PM,32.09402484,-103.7190252
12298046,737380792,8/24/16 4:02 PM,32.09402484,-103.7190252
12298307,737380792,8/24/16 4:05 PM,32.09175569,-103.739984
12298578,737380792,8/24/16 4:08 PM,32.09184152,-103.7498451
12298731,737380792,8/24/16 4:09 PM,32.08713827,-103.7574358
12299060,737380792,8/24/16 4:12 PM,32.06618888,-103.7573553
12299392,737380792,8/24/16 4:15 PM,32.06539494,-103.7495447
12299565,737380792,8/24/16 4:17 PM,32.06491617,-103.7406974
12299894,737380792,8/24/16 4:20 PM,32.06450311,-103.728425
12300256,737380792,8/24/16 4:23 PM,32.06403104,-103.7298144
12300452,737380792,8/24/16 4:24 PM,32.06403104,-103.7298144
12300651,737380792,8/24/16 4:27 PM,32.06403104,-103.7298144
12300976,737380792,8/24/16 4:30 PM,32.06403104,-103.7298144
12301208,737380792,8/24/16 4:33 PM,32.06403104,-103.7298144
12301416,737380792,8/24/16 4:36 PM,32.06403104,-103.7298144
12301503,737380792,8/24/16 4:37 PM,32.06403104,-103.7298144
12301722,737380792,8/24/16 4:40 PM,32.06403104,-103.7298144
12301916,737380792,8/24/16 4:42 PM,32.06403104,-103.7298144
12302131,737380792,8/24/16 4:45 PM,32.06403104,-103.7298144
12302244,737380792,8/24/16 4:47 PM,32.06403104,-103.7298144
12302470,737380792,8/24/16 4:50 PM,32.06403104,-103.7298144
12302562,737380792,8/24/16 4:51 PM,32.06403104,-103.7298144
12302708,737380792,8/24/16 4:53 PM,32.06403104,-103.7298144
12302929,737380792,8/24/16 4:56 PM,32.06403104,-103.7298144
12303146,737380792,8/24/16 4:59 PM,32.06403104,-103.7298144
12303328,737380792,8/24/16 5:02 PM,32.06403104,-103.7298144
12303610,737380792,8/24/16 5:06 PM,32.06376416,-103.7235755
12303680,737380792,8/24/16 5:07 PM,32.06376416,-103.7235809
12303836,737380792,8/24/16 5:10 PM,32.06376416,-103.7235809
12304007,737380792,8/24/16 5:13 PM,32.06376416,-103.7235809
12304170,737380792,8/24/16 5:16 PM,32.06376416,-103.7235809
12304355,737380792,8/24/16 5:19 PM,32.06376416,-103.7235809
12304536,737380792,8/24/16 5:22 PM,32.06376416,-103.7235809
12304742,737380792,8/24/16 5:25 PM,32.06376416,-103.7235809
12304960,737380792,8/24/16 5:28 PM,32.06376416,-103.7235809
12305093,737380792,8/24/16 5:31 PM,32.06376416,-103.7235809
12305237,737380792,8/24/16 5:34 PM,32.06376416,-103.7235809
12305467,737380792,8/24/16 5:37 PM,32.06376416,-103.7235809
12305662,737380792,8/24/16 5:40 PM,32.06376416,-103.7235809
12305822,737380792,8/24/16 5:43 PM,32.06376416,-103.7235809
12306058,737380792,8/24/16 5:46 PM,32.06451384,-103.718769
12306242,737380792,8/24/16 5:49 PM,32.05854458,-103.7180971
12306398,737380792,8/24/16 5:52 PM,32.05777747,-103.7197024
12306626,737380792,8/24/16 5:55 PM,32.05777747,-103.7197024
12306685,737380792,8/24/16 5:56 PM,32.05777747,-103.7197024
12306891,737380792,8/24/16 5:59 PM,32.05777747,-103.7197024
12306928,737380792,8/24/16 6:00 PM,32.05777747,-103.7197024
12307130,737380792,8/24/16 6:03 PM,32.05777747,-103.7197024
12307322,737380792,8/24/16 6:06 PM,32.05777747,-103.7197024
12307490,737380792,8/24/16 6:09 PM,32.05777747,-103.7197024
12307604,737380792,8/24/16 6:11 PM,32.05777747,-103.7197024
12307771,737380792,8/24/16 6:14 PM,32.05777747,-103.7197024
12307924,737380792,8/24/16 6:17 PM,32.05777747,-103.7197024
12308014,737380792,8/24/16 6:19 PM,32.05777747,-103.7197024
12308112,737380792,8/24/16 6:22 PM,32.06476731,-103.7072717
12308222,737380792,8/24/16 6:25 PM,32.06494433,-103.6896496
12308340,737380792,8/24/16 6:28 PM,32.06492287,-103.6703163
12308442,737380792,8/24/16 6:31 PM,32.06433949,-103.6692501
12308555,737380792,8/24/16 6:34 PM,32.06433949,-103.6692501
12308674,737380792,8/24/16 6:37 PM,32.06433949,-103.6692501
12308793,737380792,8/24/16 6:40 PM,32.06433949,-103.6692501
12308913,737380792,8/24/16 6:43 PM,32.06433949,-103.6692501
12309056,737380792,8/24/16 6:46 PM,32.06433949,-103.6692501
12309180,737380792,8/24/16 6:49 PM,32.06433949,-103.6692501
12309316,737380792,8/24/16 6:51 PM,32.06433949,-103.6692501
12309460,737380792,8/24/16 6:54 PM,32.06506101,-103.6658222
12309541,737380792,8/24/16 6:57 PM,32.06378562,-103.6679251
12309592,737380792,8/24/16 6:58 PM,32.06378562,-103.6679251
12309669,737380792,8/24/16 7:01 PM,32.06378562,-103.6679251
12309795,737380792,8/24/16 7:04 PM,32.06378562,-103.6679251
12309909,737380792,8/24/16 7:07 PM,32.06378562,-103.6679251
12310033,737380792,8/24/16 7:10 PM,32.06378562,-103.6679251
12310150,737380792,8/24/16 7:13 PM,32.06378562,-103.6679251
12310285,737380792,8/24/16 7:16 PM,32.06378562,-103.6679251
12310357,737380792,8/24/16 7:18 PM,32.06378562,-103.6679251
12310468,737380792,8/24/16 7:21 PM,32.06378562,-103.6679251
12310842,737380792,8/24/16 7:31 PM,32.06409139,-103.6649143
12310849,737380792,8/24/16 7:32 PM,32.06409139,-103.6649143
12310926,737380792,8/24/16 7:34 PM,32.06409139,-103.6649143
12311016,737380792,8/24/16 7:37 PM,32.06409139,-103.6649143
12311138,737380792,8/24/16 7:40 PM,32.06409139,-103.6649143
12311240,737380792,8/24/16 7:43 PM,32.06409139,-103.6649143
12311351,737380792,8/24/16 7:45 PM,32.06409139,-103.6649143
12311491,737380792,8/24/16 7:48 PM,32.06504491,-103.6687995
12311640,737380792,8/24/16 7:51 PM,32.09691626,-103.6709023
12311811,737380792,8/24/16 7:54 PM,32.09691626,-103.6709023
12311934,737380792,8/24/16 7:57 PM,32.1954271,-103.6710834
12312056,737380792,8/24/16 8:00 PM,32.21714763,-103.6825699
12312201,737380792,8/24/16 8:03 PM,32.2454664,-103.732164
12312326,737380792,8/24/16 8:06 PM,32.28185325,-103.7406773
12312464,737380792,8/24/16 8:09 PM,32.332834,-103.7406921
12312583,737380792,8/24/16 8:12 PM,32.37387448,-103.7409884
12312719,737380792,8/24/16 8:15 PM,32.4073109,-103.7228607
12312808,737380792,8/24/16 8:18 PM,32.4521923,-103.722972
12312898,737380792,8/24/16 8:21 PM,32.4521923,-103.722972
12312964,737380792,8/24/16 8:24 PM,32.52939433,-103.7441521
12313036,737380792,8/24/16 8:27 PM,32.55506978,-103.7247061
12313114,737380792,8/24/16 8:30 PM,32.57461638,-103.6646943
12313192,737380792,8/24/16 8:33 PM,32.59569452,-103.6092169
12313266,737380792,8/24/16 8:36 PM,32.61847184,-103.5530139
12313378,737380792,8/24/16 8:39 PM,32.64293895,-103.49873
12313470,737380792,8/24/16 8:42 PM,32.66772256,-103.4443616
12313552,737380792,8/24/16 8:45 PM,32.68840776,-103.3981579
12313610,737380792,8/24/16 8:48 PM,32.69672797,-103.3302336
12313670,737380792,8/24/16 8:51 PM,32.69662471,-103.267836
12313732,737380792,8/24/16 8:54 PM,32.69644768,-103.2081247
12313817,737380792,8/24/16 8:57 PM,32.69655497,-103.1700856
12313902,737380792,8/24/16 9:00 PM,32.69627736,-103.1459967
12313949,737380792,8/24/16 9:03 PM,32.69627736,-103.1459967
12313990,737380792,8/24/16 9:06 PM,32.69627736,-103.1459967
12314048,737380792,8/24/16 9:09 PM,32.69627736,-103.1459967
12314118,737380792,8/24/16 9:12 PM,32.69627736,-103.1459967
12314178,737380792,8/24/16 9:15 PM,32.69627736,-103.1459967
12314203,737380792,8/24/16 9:18 PM,32.69627736,-103.1459967
12314244,737380792,8/24/16 9:21 PM,32.69627736,-103.1459967
12314276,737380792,8/24/16 9:24 PM,32.69627736,-103.1459967
12314294,737380792,8/24/16 9:27 PM,32.69627736,-103.1459967
12314318,737380792,8/24/16 9:30 PM,32.69627736,-103.1459967
12314336,737380792,8/24/16 9:33 PM,32.69627736,-103.1459967
12314352,737380792,8/24/16 9:36 PM,32.69627736,-103.1459967
12314369,737380792,8/24/16 9:39 PM,32.69627736,-103.1459967
12314386,737380792,8/24/16 9:42 PM,32.69627736,-103.1459967
12314407,737380792,8/24/16 9:45 PM,32.69627736,-103.1459967
12314428,737380792,8/24/16 9:48 PM,32.69627736,-103.1459967
12314442,737380792,8/24/16 9:51 PM,32.69627736,-103.1459967
12314458,737380792,8/24/16 9:54 PM,32.69627736,-103.1459967
12314476,737380792,8/24/16 9:57 PM,32.69627736,-103.1459967
12314499,737380792,8/24/16 10:00 PM,32.69627736,-103.1459967
12314518,737380792,8/24/16 10:03 PM,32.69627736,-103.1459967
12314537,737380792,8/24/16 10:06 PM,32.69627736,-103.1459967
12314561,737380792,8/24/16 10:09 PM,32.69627736,-103.1459967
12314576,737380792,8/24/16 10:12 PM,32.69627736,-103.1459967
12314628,737380792,8/24/16 10:15 PM,32.69627736,-103.1459967
12314653,737380792,8/24/16 10:18 PM,32.69627736,-103.1459967
12314657,737380792,8/24/16 10:19 PM,32.69627736,-103.1459967
12314678,737380792,8/24/16 10:21 PM,32.69627736,-103.1459967
12314688,737380792,8/24/16 10:23 PM,32.69627736,-103.1459967
12314696,737380792,8/24/16 10:24 PM,32.69627736,-103.1459967
12314724,737380792,8/24/16 10:27 PM,32.73214386,-103.1526673
12314752,737380792,8/24/16 10:30 PM,32.74067195,-103.1599616
12314759,737380792,8/24/16 10:31 PM,32.74291696,-103.1606697
12314772,737380792,8/24/16 10:33 PM,32.74283381,-103.1606643
12314787,737380792,8/24/16 10:36 PM,32.74283381,-103.1606643
12314792,737380792,8/24/16 10:37 PM,32.74283381,-103.1606643
12314814,737380792,8/24/16 10:40 PM,32.74009393,-103.1346469
12314824,737380792,8/24/16 10:43 PM,32.73069413,-103.0964643
12314843,737380792,8/24/16 10:46 PM,32.70571337,-103.1176108
12314852,737380792,8/24/16 10:48 PM,32.70569192,-103.1175773
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
